year,ahe,bachelor,female,age
2012,52.5,1,1,32
2012,23.07692337,1,0,28
2012,12.98076916,0,0,25
2012,30.28846169,0,1,34
2012,8.846154213,0,0,27
2012,17.11538506,0,1,31
2012,15.38461494,0,0,28
2012,24.03846169,0,0,31
2012,20,0,0,29
2012,8.653845787,0,0,29
2012,14.59960556,0,1,25
2012,13.89423084,0,0,27
2012,21,0,0,29
2012,12.01923084,1,1,29
2012,19.23077011,1,0,31
2012,37.01922989,0,0,29
2012,32.05128098,0,0,30
2012,34.375,0,0,28
2012,14.42307663,0,0,34
2012,20.67307663,0,0,27
2012,20.40865326,1,1,29
2012,20.10489464,0,0,31
2012,23.07692337,1,1,26
2012,21.15384674,0,0,33
2012,10.57692337,0,1,29
2012,22.72727203,1,0,33
2012,9.615385056,0,0,25
2012,8.653845787,0,1,32
2012,38.46154022,0,0,29
2012,31.15384674,0,0,34
2012,17.09401703,0,1,30
2012,24.03846169,0,0,32
2012,9.615385056,0,0,27
2012,13.46153831,0,0,30
2012,6.072874546,0,1,29
2012,26.44230843,0,1,26
2012,24.03846169,1,1,30
2012,34.77904892,1,0,33
2012,36.05769348,0,0,27
2012,15.38461494,1,1,29
2012,21.92307663,0,0,34
2012,11.53846169,1,0,32
2012,8.17307663,0,0,29
2012,14.42307663,0,1,30
2012,15,0,0,32
2012,33.65384674,1,0,30
2012,25.64102554,0,0,30
2012,10.57788467,0,1,31
2012,14.42307663,0,1,31
2012,10.57692337,0,1,34
2012,16.82692337,0,0,26
2012,22.11538506,1,0,30
2012,9.615385056,0,1,28
2012,9.615385056,0,0,31
2012,4.807692528,0,1,29
2012,50.48077011,0,0,31
2012,28.84615326,1,1,25
2012,13.07692337,1,1,31
2012,3.698224783,0,0,26
2012,17.30769157,1,0,31
2012,19.23077011,1,1,32
2012,11.05769253,0,0,28
2012,12.01923084,0,0,32
2012,29.52662659,0,0,28
2012,13.46153831,1,1,34
2012,25,1,0,34
2012,14.76648331,1,1,31
2012,22.59615326,1,0,25
2012,19.23077011,1,1,25
2012,25.91973305,1,0,25
2012,13.46153831,0,0,28
2012,19.5,0,0,29
2012,20.67307663,0,1,32
2012,15.86538506,0,1,28
2012,18.26922989,0,0,31
2012,19.20079994,0,0,32
2012,23.07692337,1,1,34
2012,9.615385056,0,0,31
2012,13.46153831,0,0,32
2012,20.19230843,0,1,31
2012,13.53276348,0,0,32
2012,24.03846169,1,0,27
2012,12.08255959,0,1,29
2012,26.44230843,0,0,27
2012,18.3150177,0,0,29
2012,20.60439491,0,1,26
2012,31.59340668,0,0,28
2012,9.5,0,1,29
2012,31.45299149,0,0,30
2012,28.36538506,0,0,26
2012,25.48077011,0,0,26
2012,18.75,0,0,33
2012,18.02884674,1,1,34
2012,19.23077011,0,0,30
2012,11.53846169,0,0,33
2012,14.23076916,0,0,30
2012,9.29487133,0,0,30
2012,12.01923084,1,0,25
2012,8,0,1,30
2012,19.23077011,1,0,34
2012,18.26922989,1,1,26
2012,8.413461685,1,0,32
2012,20.76922989,0,0,27
2012,52.88461685,0,0,32
2012,38.46154022,1,1,33
2012,39.2857132,1,0,31
2012,22.11538506,0,0,31
2012,27.66272163,0,0,31
2012,10.28846169,0,0,27
2012,34.05448532,0,0,29
2012,16.65384674,1,0,31
2012,5.769230843,0,1,28
2012,20.83333397,0,0,33
2012,14.42403889,1,1,31
2012,24.03846169,0,0,27
2012,24.03846169,1,0,34
2012,19.23077011,0,0,29
2012,14.42307663,0,0,25
2012,16.10577011,1,1,29
2012,43.27019119,1,0,31
2012,12.01923084,0,0,33
2012,31.25,1,0,29
2012,21.63461494,1,1,29
2012,21.63461494,1,0,31
2012,7.8125,0,1,25
2012,48.07692337,1,1,27
2012,22.59615326,0,0,29
2012,14.42307663,1,0,27
2012,13.46153831,0,1,25
2012,21.15384674,1,0,31
2012,27.77777863,1,1,30
2012,14.32692337,1,0,26
2012,5.547337055,1,0,31
2012,38.98128891,0,1,29
2012,14.61538506,0,0,28
2012,18.26922989,0,1,30
2012,19.55128288,0,0,28
2012,6.593406677,1,1,26
2012,16.5,0,1,30
2012,14.42307663,0,0,27
2012,13.46153831,1,1,34
2012,36.53845978,1,1,31
2012,27.77777863,1,0,33
2012,26.44230843,1,1,29
2012,11.39423084,1,1,30
2012,18.26922989,1,1,27
2012,16.82692337,1,1,29
2012,10.0009613,1,0,27
2012,18.07692337,0,0,34
2012,13.24786282,1,0,34
2012,11.05769253,0,0,34
2012,10.57692337,0,0,26
2012,19.23077011,0,0,32
2012,50,1,0,29
2012,13.24786282,1,1,30
2012,20.60439491,1,0,28
2012,19.23077011,0,0,29
2012,11.53846169,0,0,30
2012,15.38461494,1,0,27
2012,14.79289913,0,0,30
2012,24.59749603,0,1,31
2012,13.46153831,0,0,29
2012,13.46153831,0,1,32
2012,22.11538506,1,1,27
2012,21.90769196,0,0,25
2012,20.19230843,0,0,28
2012,20.19230843,0,1,25
2012,9.615385056,0,0,25
2012,26.83363152,1,0,25
2012,28.36538506,1,1,31
2012,17.78846169,0,1,25
2012,15.86538506,0,0,27
2012,12.5,0,1,32
2012,19.23077011,0,0,30
2012,20.19230843,1,0,34
2012,16.82692337,1,1,26
2012,21.53846169,1,0,27
2012,18.82160378,0,0,27
2012,18.26922989,1,0,26
2012,18.26922989,1,1,25
2012,18.17307663,1,1,33
2012,18.26922989,1,0,33
2012,14.52991486,1,0,25
2012,24.03846169,1,0,26
2012,33.65384674,1,0,33
2012,20.67307663,1,1,27
2012,34.18803406,1,0,28
2012,34.61538315,1,0,30
2012,8.653845787,0,1,30
2012,12.23776245,0,0,33
2012,39.42307663,1,1,31
2012,5.769230843,1,1,33
2012,22.83653831,1,1,34
2012,31.2509613,1,0,30
2012,16.82692337,0,1,26
2012,8.653845787,0,0,33
2012,9.134614944,0,0,29
2012,49.51922989,1,0,34
2012,16.82692337,1,1,25
2012,17.30769157,1,0,31
2012,19.35000038,0,1,34
2012,17.30769157,0,0,32
2012,25.38461494,1,0,29
2012,19.71153831,1,1,27
2012,32.05128098,1,1,30
2012,13.46153831,1,1,30
2012,12.01923084,0,0,25
2012,13.88888931,1,1,25
2012,11.05769253,0,1,34
2012,17.18494225,1,1,27
2012,22.59615326,1,1,31
2012,10.48076916,0,0,32
2012,28.36538506,1,1,32
2012,16.82692337,1,1,32
2012,20.52884674,1,1,26
2012,27.56410217,1,0,32
2012,44.71154022,1,0,28
2012,2.884615421,1,0,26
2012,16.82692337,1,1,29
2012,3.846153736,0,1,26
2012,23.50427437,1,0,27
2012,28.84615326,1,0,32
2012,46.15384674,1,1,28
2012,24.51922989,1,0,31
2012,40.86538315,1,0,29
2012,28.84615326,1,1,27
2012,14.9572649,1,1,26
2012,8.653845787,0,0,29
2012,7.692307472,0,0,32
2012,18.16239357,0,0,28
2012,22.22222137,1,0,27
2012,24.03846169,1,0,25
2012,7.692307472,0,1,28
2012,18.75,1,1,28
2012,13.46153831,0,1,25
2012,10.39500999,0,1,25
2012,10.76923084,1,1,34
2012,28.84615326,1,0,30
2012,27.77777863,1,1,29
2012,34.18803406,1,0,29
2012,22.11538506,1,1,30
2012,19.71153831,0,0,27
2012,17.09401703,1,0,31
2012,50.12740326,1,0,27
2012,20,1,1,33
2012,48.07692337,1,0,30
2012,19.61538506,1,0,31
2012,18.17307663,1,1,30
2012,36.92307663,1,1,34
2012,38.46154022,1,1,32
2012,24.03846169,1,0,34
2012,18.26922989,1,1,29
2012,24.03846169,1,0,29
2012,15.38461494,1,0,33
2012,30.76922989,1,1,30
2012,13.5,1,0,25
2012,13.46153831,1,0,25
2012,14.9572649,0,0,30
2012,16.15384674,1,1,33
2012,15,0,0,27
2012,11.53846169,0,0,33
2012,21.63461494,1,0,30
2012,2.403846264,1,1,25
2012,18.19126892,1,1,34
2012,14.42307663,1,0,33
2012,25.64102554,1,0,30
2012,28.84615326,1,1,32
2012,7.912087917,0,1,32
2012,13.88888931,0,0,28
2012,7.736263752,0,1,29
2012,12.88888931,0,0,30
2012,17.30769157,1,0,32
2012,19.23077011,1,0,32
2012,34.96503448,1,0,32
2012,26.92307663,1,0,27
2012,19.35000038,0,1,34
2012,10.29411793,1,0,32
2012,14.42307663,1,1,25
2012,14.90384579,1,0,32
2012,24.03846169,1,1,34
2012,19.23077011,1,0,25
2012,14.42307663,0,0,30
2012,9.615385056,0,0,25
2012,14.90384579,0,0,25
2012,28.84615326,1,0,29
2012,7.211538315,0,0,29
2012,19.6581192,1,0,25
2012,12.82051277,1,0,33
2012,16.82692337,1,0,31
2012,19.23077011,1,1,26
2012,7.211538315,0,1,33
2012,27.5147934,0,0,31
2012,10.68376064,1,1,25
2012,35.04273605,0,0,34
2012,15.38461494,1,1,31
2012,22.43589783,1,0,31
2012,7.051281929,0,0,26
2012,12.17948723,0,1,25
2012,40.86538315,1,0,29
2012,40.86538315,1,1,30
2012,17.78846169,0,0,27
2012,21.15384674,1,0,33
2012,29.80769157,0,0,29
2012,8.75,0,0,25
2012,11.05769253,0,1,32
2012,9.615385056,0,0,27
2012,5.494505405,0,1,28
2012,36.05769348,0,0,30
2012,19.23077011,0,1,33
2012,11.53846169,1,1,25
2012,12.01923084,1,0,30
2012,12.22519875,1,1,27
2012,10.56290054,1,1,25
2012,26.44230843,1,0,25
2012,5.288461685,0,1,31
2012,36.75213623,0,0,29
2012,10.41666698,0,1,33
2012,53.36538315,0,0,31
2012,22.30769157,0,0,27
2012,17.2583828,0,0,29
2012,19.23077011,0,0,34
2012,7.692307472,0,1,31
2012,20.19230843,1,0,25
2012,8.653845787,0,1,29
2012,14.42307663,1,1,27
2012,24.03846169,0,0,29
2012,13.94230747,0,1,27
2012,16.82692337,1,1,27
2012,37.5,1,0,30
2012,28.84615326,0,0,30
2012,31.15384674,0,1,26
2012,10.57788467,1,0,29
2012,19.23077011,0,0,33
2012,21.15384674,1,1,29
2012,16.34615326,0,1,31
2012,36.05769348,0,0,32
2012,28.84615326,1,0,34
2012,12.01923084,1,0,32
2012,14.42307663,0,0,32
2012,9.615385056,0,1,27
2012,21.63461494,0,0,28
2012,32.05128098,0,0,30
2012,25.27472496,0,0,30
2012,18.75,1,1,33
2012,8.653845787,0,0,26
2012,28.84615326,1,1,33
2012,7.692307472,0,0,33
2012,11.29807663,0,0,31
2012,12.01923084,1,1,25
2012,4.437870026,0,0,27
2012,24.03846169,0,0,33
2012,13.46153831,0,0,30
2012,19.23077011,0,1,30
2012,10.57692337,0,1,34
2012,9.615385056,0,1,27
2012,8.012820244,0,0,26
2012,8.653845787,0,0,26
2012,17.62820435,1,0,26
2012,16.55982971,0,0,34
2012,47.11538315,1,0,33
2012,16.34615326,0,0,32
2012,9.615385056,1,1,27
2012,16.82692337,0,1,33
2012,38.46154022,1,0,30
2012,15.73426533,1,1,25
2012,14.42307663,1,1,30
2012,7.692307472,0,1,25
2012,36.05769348,1,0,25
2012,14.42307663,0,0,29
2012,29.62578011,1,1,32
2012,37.01922989,1,1,28
2012,18.26922989,1,1,28
2012,18.26922989,1,1,31
2012,19.23077011,1,1,30
2012,31.46853065,1,0,31
2012,33.28402328,0,0,26
2012,24.03846169,1,0,31
2012,28.84615326,1,1,29
2012,30.28846169,0,0,32
2012,34.61538315,1,0,34
2012,26.44230843,1,0,29
2012,14.42307663,0,0,25
2012,21.63461494,1,1,27
2012,25,1,0,34
2012,11.53846169,0,1,33
2012,20.83333397,1,0,31
2012,43.26922989,1,0,28
2012,11.53846169,0,1,34
2012,17.5,1,0,29
2012,12.5,0,0,25
2012,36.05769348,1,1,33
2012,5,0,0,31
2012,21.63461494,1,0,33
2012,24.03846169,1,1,29
2012,24.03846169,1,0,34
2012,14.79289913,0,1,34
2012,23.81730843,0,0,32
2012,12.78846169,0,0,34
2012,13.94230747,0,1,27
2012,19.23077011,1,0,31
2012,19.23077011,0,1,28
2012,24.03846169,0,0,28
2012,12.01923084,0,1,27
2012,26.44230843,1,0,30
2012,25,0,0,33
2012,17.30769157,1,1,27
2012,11.53846169,1,0,33
2012,17.30769157,0,1,25
2012,13.46153831,0,0,26
2012,23.07692337,1,0,29
2012,19.23077011,0,0,34
2012,14.42307663,0,0,32
2012,13.73626328,1,0,30
2012,8.012820244,0,1,28
2012,28.125,1,1,34
2012,17.12132835,1,0,27
2012,37.30769348,0,0,33
2012,18.26922989,1,0,29
2012,12,0,0,33
2012,18.75,0,0,34
2012,19.61538506,0,0,25
2012,25.48077011,1,1,26
2012,6.25,0,1,31
2012,32.21154022,1,1,29
2012,19.23077011,1,0,33
2012,17.48251724,1,0,29
2012,7.396449566,0,0,32
2012,12.01923084,0,1,32
2012,31.59340668,1,0,30
2012,11.53846169,0,1,29
2012,26.44230843,0,0,33
2012,26.44230843,0,0,30
2012,5.769230843,0,0,31
2012,10.09615421,0,0,33
2012,9.615385056,0,1,30
2012,19.23077011,1,1,28
2012,26.44230843,1,1,25
2012,16.82692337,0,0,28
2012,9.890110016,1,0,27
2012,36.8115387,1,0,34
2012,16.82692337,1,1,27
2012,20.19230843,1,0,28
2012,23.07692337,1,0,32
2012,26.70940208,1,1,30
2012,32.69230652,1,0,34
2012,15.38461494,0,0,33
2012,9.615385056,1,1,33
2012,16.34615326,0,0,25
2012,14.42307663,0,0,31
2012,14.23076916,1,1,31
2012,25.48077011,0,0,32
2012,19.23077011,0,0,34
2012,12.23776245,1,0,32
2012,12.82051277,0,0,29
2012,13.73626328,0,1,27
2012,14.83516502,1,0,27
2012,10.7509613,0,0,33
2012,43.26922989,1,0,31
2012,12.47401237,0,0,34
2012,15.38461494,1,0,25
2012,18.99038506,1,0,31
2012,37.01922989,0,0,28
2012,12.01923084,0,0,28
2012,8.653845787,1,0,28
2012,10.93128204,1,0,29
2012,21.15384674,0,0,34
2012,6.285714149,1,0,32
2012,14.48413467,0,1,30
2012,14.42307663,0,0,31
2012,16.82692337,0,0,30
2012,13.46153831,0,0,25
2012,14.42307663,0,0,25
2012,12.08749962,1,0,28
2012,17.30769157,1,1,28
2012,12.01923084,0,1,27
2012,7.211538315,0,0,26
2012,28.84615326,1,0,27
2012,31.04395676,1,1,30
2012,23.64864922,1,1,27
2012,32,1,1,27
2012,38.46154022,0,1,26
2012,24.03846169,1,1,29
2012,38.46154022,1,1,29
2012,13.94230747,1,1,30
2012,24.03846169,0,0,28
2012,18.53146935,0,1,31
2012,20.19230843,0,0,34
2012,19.23077011,1,0,33
2012,3.846153736,0,1,25
2012,21.63461494,0,1,34
2012,18.26922989,0,1,31
2012,13.94230747,0,1,29
2012,30.76922989,1,1,27
2012,10.57692337,1,1,28
2012,31.25,1,0,33
2012,7.692307472,1,1,30
2012,13.46153831,0,0,29
2012,10.48951054,0,0,28
2012,25,0,0,25
2012,16.58653831,0,0,28
2012,24.03846169,1,1,30
2012,12.30769253,1,0,31
2012,16.34615326,0,1,32
2012,29.08653831,1,0,32
2012,10.57692337,0,1,31
2012,9.615385056,1,0,26
2012,17.30769157,0,0,29
2012,44.44444275,1,1,28
2012,15.10416698,0,0,32
2012,8.653845787,0,1,28
2012,13.94230747,0,0,33
2012,21.63461494,1,0,33
2012,29.18990326,1,0,33
2012,16.82692337,0,1,28
2012,12,0,0,25
2012,14.42307663,0,1,25
2012,12.82051277,1,0,25
2012,9.615385056,1,0,26
2012,50.48077011,0,0,28
2012,8.547008514,0,0,30
2012,6.971153736,1,1,29
2012,26.44230843,1,0,30
2012,9.230769157,0,0,31
2012,14.42307663,0,0,25
2012,24.03846169,0,0,25
2012,14.42307663,1,0,27
2012,19.23077011,1,0,34
2012,51.44230652,0,0,27
2012,48.07692337,0,0,29
2012,15.76923084,0,0,31
2012,15.76923084,0,0,30
2012,15.76923084,0,0,30
2012,22.5,0,0,28
2012,14.66346169,0,0,32
2012,24.03846169,1,1,29
2012,16.34615326,1,1,25
2012,26.92307663,1,0,27
2012,26.22377586,0,0,28
2012,72.11538696,1,0,30
2012,14.42307663,0,1,27
2012,10.16538429,1,1,28
2012,19.23077011,0,1,29
2012,18.75,0,0,27
2012,16.82692337,0,1,25
2012,24.03846169,0,1,30
2012,9.615385056,1,1,30
2012,15.38461494,0,1,28
2012,9.615385056,0,0,34
2012,9.615385056,0,1,30
2012,17.58241844,0,0,32
2012,10.43956089,0,1,26
2012,14.9572649,0,1,28
2012,17.78846169,0,0,33
2012,12.01923084,0,1,27
2012,14.28571415,0,0,28
2012,16.48351669,1,0,26
2012,9.763889313,0,1,25
2012,15.30612278,1,1,25
2012,17.78846169,0,0,25
2012,27.34692383,1,1,33
2012,19.23077011,1,1,30
2012,16.34615326,0,1,34
2012,18.55769157,1,0,30
2012,8.653845787,0,0,31
2012,9.615385056,0,1,31
2012,16.82692337,0,0,28
2012,8,0,0,31
2012,12.5,0,1,29
2012,14.42403889,0,0,31
2012,25,1,0,33
2012,18.07692337,1,1,31
2012,19.23077011,0,0,28
2012,21.63461494,0,1,34
2012,17.48321724,1,0,30
2012,8.013461113,1,1,34
2012,42.73504257,0,0,29
2012,9.891208649,0,1,29
2012,28.84615326,0,0,29
2012,15.38461494,0,1,26
2012,7.692307472,0,0,27
2012,13.78205109,0,1,27
2012,8.653845787,0,0,34
2012,25,0,0,31
2012,7.591093063,0,0,31
2012,8.012820244,0,1,28
2012,15.38461494,0,0,25
2012,14.42307663,0,0,26
2012,8.012820244,0,0,26
2012,5.769230843,0,0,27
2012,7.8125,0,0,28
2012,16.15384674,1,1,27
2012,25.96153831,1,1,30
2012,24.03846169,0,1,34
2012,21.15384674,0,0,25
2012,15.12637329,1,0,26
2012,7.8125,0,1,31
2012,15.86538506,0,1,34
2012,13.15769196,0,0,34
2012,21.63461494,1,1,31
2012,13.73626328,0,0,31
2012,25.48077011,1,1,27
2012,14.42307663,1,0,33
2012,18.75,0,0,34
2012,21.15384674,1,1,33
2012,8.223684311,0,1,32
2012,14.42307663,0,0,25
2012,14.42307663,0,0,32
2012,18.26922989,1,1,30
2012,18.26922989,0,0,30
2012,16.34615326,0,0,25
2012,36.05769348,1,0,33
2012,10.98901081,0,0,34
2012,9.615385056,0,0,27
2012,16.82692337,0,0,30
2012,12.63736248,0,1,26
2012,40,1,0,26
2012,14.42307663,0,1,27
2012,42.30769348,0,0,29
2012,19.23077011,0,0,27
2012,24.03846169,1,1,27
2012,19.23077011,1,0,27
2012,14.42307663,0,0,34
2012,27.2435894,1,1,27
2012,15.86538506,0,0,27
2012,21.63461494,1,1,33
2012,36.05769348,0,1,30
2012,22.11538506,0,0,29
2012,16.82692337,0,0,29
2012,15.38461494,0,0,28
2012,12.01923084,0,1,34
2012,28.84615326,1,1,30
2012,12.01923084,1,1,34
2012,24.03846169,0,0,33
2012,16.82692337,0,0,31
2012,13.94230747,0,0,30
2012,33.65384674,1,0,31
2012,20.67307663,1,0,30
2012,31.25,1,1,30
2012,33.65384674,1,1,30
2012,18,0,0,25
2012,8.505917549,1,1,26
2012,8.307692528,0,1,30
2012,43.26922989,0,0,28
2012,40.86538315,1,0,33
2012,10.89743614,1,1,32
2012,43.26922989,0,0,30
2012,11,0,1,27
2012,16.34615326,0,0,32
2012,5.769230843,0,0,30
2012,10.57692337,0,0,31
2012,23.16586494,0,0,31
2012,22.06105804,0,1,34
2012,14.90384579,0,0,26
2012,20.68285751,1,1,30
2012,24.26739883,1,0,29
2012,28.35913467,1,0,29
2012,17.78846169,1,0,27
2012,17.30769157,1,1,27
2012,24.08571434,0,1,25
2012,44.33760834,1,1,34
2012,19.23077011,0,0,27
2012,7.026627064,0,0,29
2012,26.92307663,0,0,34
2012,24.03846169,0,1,31
2012,17.30769157,1,0,27
2012,12.01923084,1,1,27
2012,21.875,1,1,30
2012,46.15384674,1,1,29
2012,16.48351669,0,1,32
2012,24.03846169,0,1,33
2012,26.55677605,1,0,34
2012,8.653845787,1,0,30
2012,18.07692337,1,1,31
2012,26.15384674,1,0,33
2012,15.38461494,1,1,31
2012,16.66666603,1,1,28
2012,21.63461494,1,0,28
2012,9.615385056,1,0,29
2012,19.93007088,1,1,27
2012,31.42589188,1,0,33
2012,15.86538506,1,1,33
2012,14.42307663,1,1,27
2012,16.34615326,1,1,25
2012,14.9572649,0,0,32
2012,21.97802162,1,0,25
2012,50.12740326,1,0,25
2012,35.09615326,1,1,27
2012,18.01377487,1,1,33
2012,27.40384674,1,1,34
2012,30.28846169,1,0,29
2012,14.79289913,1,0,27
2012,27.77777863,1,1,27
2012,33.5,1,0,31
2012,12.5,1,0,29
2012,29.15451813,1,1,27
2012,20.40816307,1,0,28
2012,10.48076916,1,1,27
2012,19.71153831,0,0,31
2012,13.46153831,1,0,30
2012,17.30769157,1,0,32
2012,36.32478714,1,1,31
2012,18.2701931,0,1,27
2012,14.42403889,0,0,34
2012,21.35416603,1,0,28
2012,20.38461494,1,1,30
2012,16.43356705,1,1,27
2012,55.38461685,1,0,27
2012,9.615385056,0,1,25
2012,38.46154022,1,0,30
2012,7.692307472,0,0,28
2012,9.245562553,1,1,26
2012,5.539422989,0,1,31
2012,25.69273567,1,1,26
2012,12.98076916,0,0,29
2012,11.53846169,1,1,28
2012,13.94230747,1,0,27
2012,31.25,0,0,32
2012,33.13609314,1,0,34
2012,16.82692337,1,0,32
2012,56.08974457,1,0,28
2012,21.92307663,1,0,31
2012,17.30769157,0,1,32
2012,40.38461685,1,0,25
2012,32.89473724,1,1,31
2012,17.86538506,1,1,32
2012,18.68131828,0,0,31
2012,20,0,0,31
2012,32.47863388,1,0,29
2012,11.53846169,1,1,29
2012,12.98076916,0,1,31
2012,11.53846169,1,1,31
2012,12.39316273,1,0,31
2012,14.42307663,1,0,31
2012,32.69230652,1,1,33
2012,43.75,1,0,28
2012,19.23077011,0,0,33
2012,54.16666794,1,0,31
2012,22.43589783,1,0,30
2012,57.69230652,1,0,26
2012,17.78846169,1,1,26
2012,8.653845787,0,0,31
2012,9.855769157,1,1,26
2012,10.98901081,0,0,28
2012,14.42307663,1,0,26
2012,9.615385056,0,0,29
2012,16.82692337,0,0,29
2012,24.03846169,0,0,28
2012,5.494505405,0,0,32
2012,16.82692337,0,0,34
2012,27.40384674,1,1,25
2012,24.4755249,0,0,29
2012,45.19230652,1,0,34
2012,46.15384674,0,0,32
2012,28.84615326,1,0,32
2012,21.15384674,0,1,33
2012,9.375,0,0,30
2012,6.228571415,0,0,26
2012,22.59615326,0,0,26
2012,12.01923084,1,0,27
2012,24.03846169,1,1,33
2012,6.971153736,1,0,25
2012,10.76923084,0,1,32
2012,12.55886936,0,0,25
2012,4.791666508,0,1,28
2012,11.1336031,0,1,26
2012,18.69658089,0,0,32
2012,23.07692337,0,0,34
2012,14.42307663,0,1,27
2012,7.211538315,0,0,27
2012,9.616346359,0,1,27
2012,12.5,0,0,26
2012,12.01923084,0,0,27
2012,9.615385056,0,1,25
2012,12.01923084,0,0,28
2012,25.96153831,1,1,25
2012,20.12522316,1,0,34
2012,24.03846169,1,1,27
2012,18.14743614,0,0,29
2012,18.53146935,0,0,31
2012,5.769230843,1,0,28
2012,36.05769348,1,0,34
2012,16.82692337,0,1,33
2012,14.83516502,0,0,28
2012,11.53846169,1,1,29
2012,19.23077011,0,0,29
2012,46.15384674,1,0,30
2012,13.94230747,0,0,31
2012,14.42307663,1,1,25
2012,19.23077011,0,0,31
2012,12.01923084,0,1,26
2012,21.63461494,0,0,29
2012,7.692307472,0,0,27
2012,9.615385056,0,0,33
2012,20.67307663,1,1,34
2012,18,0,0,30
2012,10.51682663,0,0,27
2012,33.65384674,1,1,34
2012,16.34615326,1,0,33
2012,11.05769253,1,1,32
2012,13.73626328,0,0,30
2012,20.71006012,1,1,33
2012,10.09615421,0,0,32
2012,25,1,1,34
2012,17.78846169,1,0,26
2012,12.52236176,0,0,25
2012,4.615384579,0,0,30
2012,6.730769157,0,0,29
2012,6.730769157,0,1,27
2012,9.340659142,0,0,33
2012,8.934910774,0,1,26
2012,13.31360912,0,0,32
2012,14.42307663,1,0,28
2012,15.38461494,0,0,30
2012,25,1,1,25
2012,16.48351669,0,1,28
2012,31.25,1,0,32
2012,15.38461494,1,0,27
2012,18.49112511,1,1,31
2012,24.03846169,1,0,33
2012,36.98225021,0,0,31
2012,15.38461494,1,1,33
2012,31.25,1,1,34
2012,29.58579826,1,1,33
2012,15.27864552,1,1,28
2012,14.42307663,0,0,34
2012,6.593406677,0,0,30
2012,8.17307663,1,1,31
2012,13.73626328,0,0,26
2012,23.07692337,1,1,31
2012,29.23077011,1,0,27
2012,22.22222137,1,1,30
2012,18.17307663,1,1,31
2012,13.70192337,1,1,30
2012,13.94230747,1,1,32
2012,24.03846169,1,0,28
2012,14.13461494,1,1,25
2012,4.273504257,1,1,32
2012,19.71153831,1,0,30
2012,14.42307663,0,1,29
2012,9.142857552,0,1,30
2012,25,0,0,32
2012,30.76922989,0,0,26
2012,34.13461685,1,0,32
2012,14.28571415,1,1,27
2012,22.22222137,1,0,32
2012,14.42307663,1,1,33
2012,18.26922989,0,1,33
2012,10.09615421,0,0,32
2012,19.23077011,0,0,27
2012,30.76922989,1,0,27
2012,28.07692337,1,0,32
2012,48.07692337,1,1,28
2012,15.86538506,1,1,27
2012,10.48951054,0,0,27
2012,16.82692337,0,0,28
2012,12.11538506,1,1,27
2012,13.46153831,0,1,25
2012,12.23776245,1,0,33
2012,48.07692337,1,1,33
2012,10.0009613,1,0,26
2012,16.82692337,0,0,25
2012,12.5714283,0,1,28
2012,17.30769157,1,1,32
2012,19.23077011,0,0,28
2012,18.26922989,0,0,34
2012,13.46153831,0,1,33
2012,28.84615326,0,0,33
2012,24.03846169,0,0,34
2012,12.01923084,0,1,33
2012,52.88461685,1,0,30
2012,20.67307663,0,0,26
2012,22.59615326,0,0,28
2012,17.30769157,0,1,28
2012,10.57692337,0,0,29
2012,17.30769157,1,1,29
2012,31.46853065,0,0,32
2012,9.615385056,0,1,26
2012,15.625,0,0,28
2012,14.42307663,1,1,27
2012,8.653845787,0,0,28
2012,15.3855772,1,0,26
2012,9.616346359,0,0,29
2012,16.82692337,1,1,27
2012,13,0,0,26
2012,16.82692337,0,1,26
2012,4.591836929,0,0,26
2012,22.11538506,0,0,29
2012,14.42307663,0,0,25
2012,26.96078491,0,1,30
2012,16.9871788,0,0,25
2012,2.307692289,0,1,30
2012,11.53942299,0,0,30
2012,3.943269253,1,1,26
2012,44.44444275,1,1,30
2012,19.71153831,0,0,28
2012,17.09487152,1,1,25
2012,10.98901081,0,0,28
2012,40.86538315,1,1,25
2012,25,1,1,29
2012,5.625,0,0,30
2012,16.48351669,1,0,34
2012,11.53846169,0,1,32
2012,13.46153831,0,1,34
2012,17.30769157,0,1,31
2012,33.65384674,1,0,31
2012,16.34615326,1,0,31
2012,15.38461494,1,0,27
2012,27.88461494,0,0,29
2012,3.956043959,0,0,26
2012,16.34615326,0,1,29
2012,27.47252655,1,0,28
2012,7.5,0,0,30
2012,8.5,0,1,25
2012,32.69230652,1,1,29
2012,8.653845787,0,0,29
2012,44.50549316,0,0,31
2012,33.65384674,1,1,28
2012,9.615385056,1,0,28
2012,14.42307663,1,1,26
2012,17.58241844,1,1,25
2012,16.82692337,0,0,25
2012,17.11538506,1,0,29
2012,18.75,0,1,25
2012,22.11538506,0,0,25
2012,13.53276348,0,0,29
2012,11.05769253,0,1,33
2012,8.333333015,1,0,32
2012,24.03846169,0,0,33
2012,24.03846169,1,0,27
2012,14.42307663,0,0,27
2012,18.26922989,0,0,34
2012,13.94230747,0,1,33
2012,11.21794891,0,0,25
2012,37.5,1,1,33
2012,11.53846169,0,0,30
2012,24.72527504,0,0,30
2012,9.615385056,0,1,25
2012,31.73077011,1,0,30
2012,19.23077011,1,0,30
2012,23.07692337,1,1,30
2012,33.65384674,1,1,34
2012,28.5714283,1,0,31
2012,32.51748276,0,0,34
2012,14.42307663,0,1,32
2012,5.341880322,1,1,34
